# plWordNet	pol	http://plwordnet.pwr.wroc.pl/wordnet/	wordnet
00649760-n	lemma	dializa
00652069-n	lemma	wizytacja
00658082-n	lemma	terapia
00658082-n	lemma	kuracja
00659048-n	lemma	masaż
00659048-n	lemma	mięsienie
00661091-n	lemma	terapia
00661091-n	lemma	kuracja
00662196-n	lemma	aromaterapia
00666350-n	lemma	amputacja
00666468-n	lemma	angioplastyka
00668552-n	lemma	kolostomia
00671351-n	lemma	operacja
00675064-n	lemma	gastrostomia
00682856-n	lemma	laparotomia
00684128-n	lemma	leukotomia przedczołowa
00684128-n	lemma	lobotomia
00684128-n	lemma	leukotomia
00684988-n	lemma	mikrochirurgia
00688915-n	lemma	neurochirurgia
00689550-n	lemma	stomia
00690501-n	lemma	chirurgia plastyczna
00690501-n	lemma	plastyka
00692130-n	lemma	sterylizacja
00693399-n	lemma	tracheotomia
00693679-n	lemma	transplantacja
00693679-n	lemma	przeszczep
00693679-n	lemma	przeszczepienie
00698348-n	lemma	torakotomia
00700000-n	lemma	fizykoterapia
00700652-n	lemma	psychoterapia
00700979-n	lemma	psychoterapia behawioralna
00700979-n	lemma	terapia behawioralna
00703688-n	lemma	psychoterapia grupowa
00703926-n	lemma	terapia rodzin
00703926-n	lemma	terapia rodzinna
00704064-n	lemma	hipnoterapia
00704305-n	lemma	psychoanaliza
00705580-n	lemma	radioterapia
00705580-n	lemma	promieniolecznictwo
00706371-n	lemma	kuracja uderzeniowa
00706371-n	lemma	terapia szokowa
00706371-n	lemma	kuracja wstrząsowa
00706371-n	lemma	kuracja szokowa
00706371-n	lemma	terapia wstrząsowa
00707967-n	lemma	chiropraktyka
00707967-n	lemma	kręgarstwo
00707967-n	lemma	osteoterapia
00707967-n	lemma	terapia manualna
00709205-n	lemma	medycyna osteopatyczna
00709205-n	lemma	osteopatia
00710155-n	lemma	akupunktura
00710338-n	lemma	akupresura
00710889-n	lemma	homeopatia
00711127-n	lemma	wodolecznictwo
00711127-n	lemma	balneoterapia
00711127-n	lemma	hydroterapia
00711127-n	lemma	hydropatia
00714944-n	lemma	rękodzielnictwo
00714944-n	lemma	rękodzieło
00720166-n	lemma	zapierniczanie
00720166-n	lemma	zachrzanianie
00720166-n	lemma	zapieprzanie
00720166-n	lemma	zapierdalanie
00722479-n	lemma	pozycja
00732576-n	lemma	brudna robota
00737894-n	lemma	ekshibicjonizm
00738058-n	lemma	fetyszyzm
00738372-n	lemma	voyeuryzm
00738372-n	lemma	wojeryzm
00746587-n	lemma	świętokradztwo
00747215-n	lemma	pornografia
00747215-n	lemma	porno
00748155-n	lemma	kurewstwo
00748515-n	lemma	pijaństwo
00748515-n	lemma	popijawa
00749105-n	lemma	clubbing
00756598-n	lemma	bluff
00756598-n	lemma	blef
00757080-n	lemma	grzech
00757080-n	lemma	przewina
00757483-n	lemma	grzech pierworodny
00757730-n	lemma	grzech śmiertelny
00757730-n	lemma	grzech ciężki
00758033-n	lemma	niewierność
00758033-n	lemma	grzech powszedni
00759335-n	lemma	nieczystość
00759335-n	lemma	rozpusta
00776262-n	lemma	łapownictwo
00776262-n	lemma	łapówkarstwo
00776262-n	lemma	korupcja
00776262-n	lemma	przekupienie
00776262-n	lemma	przekupstwo
00780889-n	lemma	złodziejstwo
00780889-n	lemma	kradzież
00784598-n	lemma	szantaż
00789906-n	lemma	przejęcie
00800421-n	lemma	feminizm
00802111-n	lemma	samopomoc
00805337-n	lemma	deregulacja
00805524-n	lemma	zdewaluowanie
00825331-n	lemma	aikido
00825773-n	lemma	judo
00825773-n	lemma	dżudo
00825951-n	lemma	dżiu-dżitsu
00825951-n	lemma	ju-jitsu
00826397-n	lemma	karate
00826606-n	lemma	boks chiński
00826606-n	lemma	kung-fu
00826681-n	lemma	taekwon-do
00826681-n	lemma	taekwondo
00839163-n	lemma	koprofagia
00840057-n	lemma	aerofagia
00840898-n	lemma	geofagia
00844048-n	lemma	bezpieczny seks
00844254-n	lemma	te sprawy
00844254-n	lemma	te rzeczy
00844254-n	lemma	to
00844994-n	lemma	defloracja
00845523-n	lemma	stosunek
00845523-n	lemma	numer
00845523-n	lemma	numerek
00845523-n	lemma	zbliżenie
00845523-n	lemma	kopulacja
00845523-n	lemma	współżycie
00845523-n	lemma	akt płciowy
00845523-n	lemma	zespolenie
00845523-n	lemma	miłość
00845523-n	lemma	seks
00845523-n	lemma	stosunek płciowy
00846021-n	lemma	rżnięcie się
00846021-n	lemma	gżenie się
00846021-n	lemma	pieprzenie się
00846021-n	lemma	grzmocenie się
00846021-n	lemma	rypanie się
00846021-n	lemma	pierdolenie się
00846021-n	lemma	ruchanie się
00846021-n	lemma	dymanie się
00846021-n	lemma	młócenie się
00846021-n	lemma	jebanie się
00848466-n	lemma	cudzołóstwo
00848891-n	lemma	kazirodztwo
00849059-n	lemma	stosunek przerywany
00849982-n	lemma	propagacja
00850425-n	lemma	hybrydyzacja
00850425-n	lemma	krzyżowanie
00854538-n	lemma	obmacywanie
00854538-n	lemma	macanie
00854876-n	lemma	seks oralny
00854876-n	lemma	miłość francuska
00855055-n	lemma	cunnilingus
00855169-n	lemma	fellatio
00855301-n	lemma	obciąganie chuja
00855301-n	lemma	robienie laski
00855301-n	lemma	obciąganie
00855301-n	lemma	robienie gały
00855301-n	lemma	lizanie pały
00855301-n	lemma	strzelanie laski
00855301-n	lemma	obciąganie fiuta
00855301-n	lemma	trzaskanie algidy
00855301-n	lemma	palenie cygara z wąsem
00855301-n	lemma	obciąganie loda
00855301-n	lemma	robienie loda
00855301-n	lemma	obciąganie druta
00855527-n	lemma	autoerotyzm
00855674-n	lemma	masturbacja
00855674-n	lemma	onanizm
00855674-n	lemma	onania
00856342-n	lemma	promiskuityzm
